student_name,enrollment_number,branch,date,present,course,year_semester
Student_386,20119391,ECE,2026-04-06,1,Signals,2-1
Student_386,20119391,ECE,2026-04-06,0,semiconductors,2-1
Student_386,20119391,ECE,2026-04-06,1,python,2-1
Student_386,20119391,ECE,2026-04-06,0,MSI,2-1
Student_386,20119391,ECE,2026-04-07,0,Signals,2-1
Student_386,20119391,ECE,2026-04-07,1,semiconductors,2-1
Student_386,20119391,ECE,2026-04-07,1,python,2-1
Student_386,20119391,ECE,2026-04-07,1,MSI,2-1
Student_387,24753842,CHEMICAL,2026-04-01,1,Process Control,2-1
Student_387,24753842,CHEMICAL,2026-04-01,1,Reactions,2-1
Student_387,24753842,CHEMICAL,2026-04-01,1,Separation,2-1
Student_387,24753842,CHEMICAL,2026-04-01,1,Data Science,2-1
Student_387,24753842,CHEMICAL,2026-04-02,1,Process Control,2-1
Student_387,24753842,CHEMICAL,2026-04-02,0,Reactions,2-1
Student_387,24753842,CHEMICAL,2026-04-02,1,Separation,2-1
Student_387,24753842,CHEMICAL,2026-04-02,1,Data Science,2-1
Student_387,24753842,CHEMICAL,2026-04-03,0,Process Control,2-1
Student_387,24753842,CHEMICAL,2026-04-03,1,Reactions,2-1
Student_387,24753842,CHEMICAL,2026-04-03,1,Separation,2-1
Student_387,24753842,CHEMICAL,2026-04-03,1,Data Science,2-1
Student_387,24753842,CHEMICAL,2026-04-04,0,Process Control,2-1
Student_387,24753842,CHEMICAL,2026-04-04,1,Reactions,2-1
Student_387,24753842,CHEMICAL,2026-04-04,0,Separation,2-1
Student_387,24753842,CHEMICAL,2026-04-04,1,Data Science,2-1
Student_387,24753842,CHEMICAL,2026-04-05,0,Process Control,2-1
Student_387,24753842,CHEMICAL,2026-04-05,0,Reactions,2-1
Student_387,24753842,CHEMICAL,2026-04-05,1,Separation,2-1
Student_387,24753842,CHEMICAL,2026-04-05,0,Data Science,2-1
Student_387,24753842,CHEMICAL,2026-04-06,1,Process Control,2-1
Student_387,24753842,CHEMICAL,2026-04-06,1,Reactions,2-1
Student_387,24753842,CHEMICAL,2026-04-06,1,Separation,2-1
Student_387,24753842,CHEMICAL,2026-04-06,1,Data Science,2-1
Student_387,24753842,CHEMICAL,2026-04-07,1,Process Control,2-1
Student_387,24753842,CHEMICAL,2026-04-07,1,Reactions,2-1
Student_387,24753842,CHEMICAL,2026-04-07,1,Separation,2-1
Student_387,24753842,CHEMICAL,2026-04-07,0,Data Science,2-1
Student_388,20699494,METALLURGY,2026-04-01,1,Extractive Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-01,0,Physical Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-01,1,Materials Science,2-1
Student_388,20699494,METALLURGY,2026-04-01,1,MSI,2-1
Student_388,20699494,METALLURGY,2026-04-02,0,Extractive Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-02,1,Physical Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-02,0,Materials Science,2-1
Student_388,20699494,METALLURGY,2026-04-02,1,MSI,2-1
Student_388,20699494,METALLURGY,2026-04-03,1,Extractive Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-03,0,Physical Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-03,1,Materials Science,2-1
Student_388,20699494,METALLURGY,2026-04-03,0,MSI,2-1
Student_388,20699494,METALLURGY,2026-04-04,0,Extractive Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-04,1,Physical Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-04,0,Materials Science,2-1
Student_388,20699494,METALLURGY,2026-04-04,1,MSI,2-1
Student_388,20699494,METALLURGY,2026-04-05,0,Extractive Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-05,0,Physical Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-05,1,Materials Science,2-1
Student_388,20699494,METALLURGY,2026-04-05,0,MSI,2-1
Student_388,20699494,METALLURGY,2026-04-06,1,Extractive Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-06,1,Physical Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-06,1,Materials Science,2-1
Student_388,20699494,METALLURGY,2026-04-06,1,MSI,2-1
Student_388,20699494,METALLURGY,2026-04-07,0,Extractive Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-07,1,Physical Metallurgy,2-1
Student_388,20699494,METALLURGY,2026-04-07,1,Materials Science,2-1
Student_388,20699494,METALLURGY,2026-04-07,1,MSI,2-1
Student_389,23691354,ECE,2026-04-01,1,Signals,2-1
Student_389,23691354,ECE,2026-04-01,0,semiconductors,2-1
Student_389,23691354,ECE,2026-04-01,1,python,2-1
Student_389,23691354,ECE,2026-04-01,1,MSI,2-1
Student_389,23691354,ECE,2026-04-02,1,Signals,2-1
Student_389,23691354,ECE,2026-04-02,1,semiconductors,2-1
Student_389,23691354,ECE,2026-04-02,1,python,2-1
Student_389,23691354,ECE,2026-04-02,1,MSI,2-1
Student_389,23691354,ECE,2026-04-03,1,Signals,2-1
Student_389,23691354,ECE,2026-04-03,1,semiconductors,2-1
Student_389,23691354,ECE,2026-04-03,0,python,2-1
Student_389,23691354,ECE,2026-04-03,1,MSI,2-1
Student_389,23691354,ECE,2026-04-04,1,Signals,2-1
Student_389,23691354,ECE,2026-04-04,0,semiconductors,2-1
Student_389,23691354,ECE,2026-04-04,1,python,2-1
Student_389,23691354,ECE,2026-04-04,0,MSI,2-1
Student_389,23691354,ECE,2026-04-05,1,Signals,2-1
Student_389,23691354,ECE,2026-04-05,1,semiconductors,2-1
Student_389,23691354,ECE,2026-04-05,1,python,2-1
Student_389,23691354,ECE,2026-04-05,0,MSI,2-1
Student_389,23691354,ECE,2026-04-06,1,Signals,2-1
Student_389,23691354,ECE,2026-04-06,1,semiconductors,2-1
Student_389,23691354,ECE,2026-04-06,1,python,2-1
Student_389,23691354,ECE,2026-04-06,1,MSI,2-1
Student_389,23691354,ECE,2026-04-07,1,Signals,2-1
Student_389,23691354,ECE,2026-04-07,1,semiconductors,2-1
Student_389,23691354,ECE,2026-04-07,0,python,2-1
Student_389,23691354,ECE,2026-04-07,1,MSI,2-1
Student_390,21440972,ME,2026-04-01,1,Thermo,2-1
Student_390,21440972,ME,2026-04-01,1,Mechanics,2-1
Student_390,21440972,ME,2026-04-01,1,Fluid dynamics,2-1
Student_390,21440972,ME,2026-04-01,1,Data Science,2-1
Student_390,21440972,ME,2026-04-02,1,Thermo,2-1
Student_390,21440972,ME,2026-04-02,1,Mechanics,2-1
Student_390,21440972,ME,2026-04-02,1,Fluid dynamics,2-1
Student_390,21440972,ME,2026-04-02,1,Data Science,2-1
Student_390,21440972,ME,2026-04-03,1,Thermo,2-1
Student_390,21440972,ME,2026-04-03,1,Mechanics,2-1
Student_390,21440972,ME,2026-04-03,0,Fluid dynamics,2-1
Student_390,21440972,ME,2026-04-03,1,Data Science,2-1
Student_390,21440972,ME,2026-04-04,0,Thermo,2-1
Student_390,21440972,ME,2026-04-04,1,Mechanics,2-1
Student_390,21440972,ME,2026-04-04,0,Fluid dynamics,2-1
Student_390,21440972,ME,2026-04-04,1,Data Science,2-1
Student_390,21440972,ME,2026-04-05,0,Thermo,2-1
Student_390,21440972,ME,2026-04-05,1,Mechanics,2-1
Student_390,21440972,ME,2026-04-05,1,Fluid dynamics,2-1
Student_390,21440972,ME,2026-04-05,0,Data Science,2-1
Student_390,21440972,ME,2026-04-06,1,Thermo,2-1
Student_390,21440972,ME,2026-04-06,0,Mechanics,2-1
Student_390,21440972,ME,2026-04-06,1,Fluid dynamics,2-1
Student_390,21440972,ME,2026-04-06,1,Data Science,2-1
Student_390,21440972,ME,2026-04-07,1,Thermo,2-1
Student_390,21440972,ME,2026-04-07,1,Mechanics,2-1
Student_390,21440972,ME,2026-04-07,1,Fluid dynamics,2-1
Student_390,21440972,ME,2026-04-07,1,Data Science,2-1
Student_391,25908423,CE,2026-04-01,1,Structures,2-1
Student_391,25908423,CE,2026-04-01,1,Geotech,2-1
Student_391,25908423,CE,2026-04-01,1,Mechanics of materials,2-1
Student_391,25908423,CE,2026-04-01,1,MSI,2-1
Student_391,25908423,CE,2026-04-02,0,Structures,2-1
Student_391,25908423,CE,2026-04-02,1,Geotech,2-1
Student_391,25908423,CE,2026-04-02,0,Mechanics of materials,2-1
Student_391,25908423,CE,2026-04-02,1,MSI,2-1
Student_391,25908423,CE,2026-04-03,1,Structures,2-1
Student_391,25908423,CE,2026-04-03,0,Geotech,2-1
Student_391,25908423,CE,2026-04-03,0,Mechanics of materials,2-1
Student_391,25908423,CE,2026-04-03,1,MSI,2-1
Student_391,25908423,CE,2026-04-04,1,Structures,2-1
Student_391,25908423,CE,2026-04-04,0,Geotech,2-1
Student_391,25908423,CE,2026-04-04,1,Mechanics of materials,2-1
Student_391,25908423,CE,2026-04-04,1,MSI,2-1
Student_391,25908423,CE,2026-04-05,0,Structures,2-1
Student_391,25908423,CE,2026-04-05,1,Geotech,2-1
Student_391,25908423,CE,2026-04-05,1,Mechanics of materials,2-1
Student_391,25908423,CE,2026-04-05,1,MSI,2-1
Student_391,25908423,CE,2026-04-06,1,Structures,2-1
Student_391,25908423,CE,2026-04-06,1,Geotech,2-1
Student_391,25908423,CE,2026-04-06,1,Mechanics of materials,2-1
Student_391,25908423,CE,2026-04-06,1,MSI,2-1
Student_391,25908423,CE,2026-04-07,1,Structures,2-1
Student_391,25908423,CE,2026-04-07,1,Geotech,2-1
Student_391,25908423,CE,2026-04-07,1,Mechanics of materials,2-1
Student_391,25908423,CE,2026-04-07,0,MSI,2-1
Student_392,25365594,PHY,2026-04-01,1,Mechanics and Relativity,2-1
Student_392,25365594,PHY,2026-04-01,0,Quantum Mechanics,2-1
Student_392,25365594,PHY,2026-04-01,1,Analog Electronics,2-1
Student_392,25365594,PHY,2026-04-01,0,MSI,2-1
Student_392,25365594,PHY,2026-04-02,1,Mechanics and Relativity,2-1
Student_392,25365594,PHY,2026-04-02,1,Quantum Mechanics,2-1
Student_392,25365594,PHY,2026-04-02,0,Analog Electronics,2-1
Student_392,25365594,PHY,2026-04-02,0,MSI,2-1
Student_392,25365594,PHY,2026-04-03,1,Mechanics and Relativity,2-1
Student_392,25365594,PHY,2026-04-03,0,Quantum Mechanics,2-1
Student_392,25365594,PHY,2026-04-03,1,Analog Electronics,2-1
Student_392,25365594,PHY,2026-04-03,0,MSI,2-1
Student_392,25365594,PHY,2026-04-04,1,Mechanics and Relativity,2-1
Student_392,25365594,PHY,2026-04-04,0,Quantum Mechanics,2-1
Student_392,25365594,PHY,2026-04-04,0,Analog Electronics,2-1
Student_392,25365594,PHY,2026-04-04,1,MSI,2-1
Student_392,25365594,PHY,2026-04-05,0,Mechanics and Relativity,2-1
Student_392,25365594,PHY,2026-04-05,1,Quantum Mechanics,2-1
Student_392,25365594,PHY,2026-04-05,1,Analog Electronics,2-1
Student_392,25365594,PHY,2026-04-05,0,MSI,2-1
Student_392,25365594,PHY,2026-04-06,1,Mechanics and Relativity,2-1
Student_392,25365594,PHY,2026-04-06,1,Quantum Mechanics,2-1
Student_392,25365594,PHY,2026-04-06,1,Analog Electronics,2-1
Student_392,25365594,PHY,2026-04-06,0,MSI,2-1
Student_392,25365594,PHY,2026-04-07,1,Mechanics and Relativity,2-1
Student_392,25365594,PHY,2026-04-07,1,Quantum Mechanics,2-1
Student_392,25365594,PHY,2026-04-07,1,Analog Electronics,2-1
Student_392,25365594,PHY,2026-04-07,1,MSI,2-1
Student_393,23739980,CE,2026-04-01,0,Structures,2-1
Student_393,23739980,CE,2026-04-01,1,Geotech,2-1
Student_393,23739980,CE,2026-04-01,1,Mechanics of materials,2-1
Student_393,23739980,CE,2026-04-01,1,MSI,2-1
Student_393,23739980,CE,2026-04-02,1,Structures,2-1
Student_393,23739980,CE,2026-04-02,1,Geotech,2-1
Student_393,23739980,CE,2026-04-02,0,Mechanics of materials,2-1
Student_393,23739980,CE,2026-04-02,1,MSI,2-1
Student_393,23739980,CE,2026-04-03,1,Structures,2-1
Student_393,23739980,CE,2026-04-03,1,Geotech,2-1
Student_393,23739980,CE,2026-04-03,1,Mechanics of materials,2-1
Student_393,23739980,CE,2026-04-03,1,MSI,2-1
Student_393,23739980,CE,2026-04-04,0,Structures,2-1
Student_393,23739980,CE,2026-04-04,0,Geotech,2-1
Student_393,23739980,CE,2026-04-04,0,Mechanics of materials,2-1
Student_393,23739980,CE,2026-04-04,0,MSI,2-1
Student_393,23739980,CE,2026-04-05,0,Structures,2-1
Student_393,23739980,CE,2026-04-05,0,Geotech,2-1
Student_393,23739980,CE,2026-04-05,0,Mechanics of materials,2-1
Student_393,23739980,CE,2026-04-05,1,MSI,2-1
Student_393,23739980,CE,2026-04-06,0,Structures,2-1
Student_393,23739980,CE,2026-04-06,1,Geotech,2-1
Student_393,23739980,CE,2026-04-06,1,Mechanics of materials,2-1
Student_393,23739980,CE,2026-04-06,1,MSI,2-1
Student_393,23739980,CE,2026-04-07,1,Structures,2-1
Student_393,23739980,CE,2026-04-07,1,Geotech,2-1
Student_393,23739980,CE,2026-04-07,1,Mechanics of materials,2-1
Student_393,23739980,CE,2026-04-07,1,MSI,2-1
Student_394,24683281,ECE,2026-04-01,1,Signals,2-1
Student_394,24683281,ECE,2026-04-01,0,semiconductors,2-1
Student_394,24683281,ECE,2026-04-01,1,python,2-1
Student_394,24683281,ECE,2026-04-01,0,MSI,2-1
Student_394,24683281,ECE,2026-04-02,1,Signals,2-1
Student_394,24683281,ECE,2026-04-02,1,semiconductors,2-1
Student_394,24683281,ECE,2026-04-02,1,python,2-1
Student_394,24683281,ECE,2026-04-02,1,MSI,2-1
Student_394,24683281,ECE,2026-04-03,0,Signals,2-1
Student_394,24683281,ECE,2026-04-03,1,semiconductors,2-1
Student_394,24683281,ECE,2026-04-03,0,python,2-1
Student_394,24683281,ECE,2026-04-03,0,MSI,2-1
Student_394,24683281,ECE,2026-04-04,0,Signals,2-1
Student_394,24683281,ECE,2026-04-04,0,semiconductors,2-1
Student_394,24683281,ECE,2026-04-04,1,python,2-1
Student_394,24683281,ECE,2026-04-04,0,MSI,2-1
Student_394,24683281,ECE,2026-04-05,0,Signals,2-1
Student_394,24683281,ECE,2026-04-05,1,semiconductors,2-1
Student_394,24683281,ECE,2026-04-05,0,python,2-1
Student_394,24683281,ECE,2026-04-05,1,MSI,2-1
Student_394,24683281,ECE,2026-04-06,1,Signals,2-1
Student_394,24683281,ECE,2026-04-06,1,semiconductors,2-1
Student_394,24683281,ECE,2026-04-06,1,python,2-1
Student_394,24683281,ECE,2026-04-06,1,MSI,2-1
Student_394,24683281,ECE,2026-04-07,0,Signals,2-1
Student_394,24683281,ECE,2026-04-07,1,semiconductors,2-1
Student_394,24683281,ECE,2026-04-07,1,python,2-1
Student_394,24683281,ECE,2026-04-07,1,MSI,2-1
Student_395,23583190,ME,2026-04-01,1,Thermo,2-1
Student_395,23583190,ME,2026-04-01,1,Mechanics,2-1
Student_395,23583190,ME,2026-04-01,1,Fluid dynamics,2-1
Student_395,23583190,ME,2026-04-01,0,Data Science,2-1
Student_395,23583190,ME,2026-04-02,1,Thermo,2-1
Student_395,23583190,ME,2026-04-02,1,Mechanics,2-1
Student_395,23583190,ME,2026-04-02,0,Fluid dynamics,2-1
Student_395,23583190,ME,2026-04-02,1,Data Science,2-1
Student_395,23583190,ME,2026-04-03,1,Thermo,2-1
Student_395,23583190,ME,2026-04-03,1,Mechanics,2-1
Student_395,23583190,ME,2026-04-03,0,Fluid dynamics,2-1
Student_395,23583190,ME,2026-04-03,0,Data Science,2-1
Student_395,23583190,ME,2026-04-04,1,Thermo,2-1
Student_395,23583190,ME,2026-04-04,0,Mechanics,2-1
Student_395,23583190,ME,2026-04-04,1,Fluid dynamics,2-1
Student_395,23583190,ME,2026-04-04,1,Data Science,2-1
Student_395,23583190,ME,2026-04-05,1,Thermo,2-1
Student_395,23583190,ME,2026-04-05,1,Mechanics,2-1
Student_395,23583190,ME,2026-04-05,1,Fluid dynamics,2-1
Student_395,23583190,ME,2026-04-05,1,Data Science,2-1
Student_395,23583190,ME,2026-04-06,1,Thermo,2-1
Student_395,23583190,ME,2026-04-06,1,Mechanics,2-1
Student_395,23583190,ME,2026-04-06,0,Fluid dynamics,2-1
Student_395,23583190,ME,2026-04-06,1,Data Science,2-1
Student_395,23583190,ME,2026-04-07,1,Thermo,2-1
Student_395,23583190,ME,2026-04-07,0,Mechanics,2-1
Student_395,23583190,ME,2026-04-07,1,Fluid dynamics,2-1
Student_395,23583190,ME,2026-04-07,1,Data Science,2-1
Student_396,21822306,PHY,2026-04-01,0,Mechanics and Relativity,2-1
Student_396,21822306,PHY,2026-04-01,1,Quantum Mechanics,2-1
Student_396,21822306,PHY,2026-04-01,1,Analog Electronics,2-1
Student_396,21822306,PHY,2026-04-01,0,MSI,2-1
Student_396,21822306,PHY,2026-04-02,1,Mechanics and Relativity,2-1
Student_396,21822306,PHY,2026-04-02,1,Quantum Mechanics,2-1
Student_396,21822306,PHY,2026-04-02,1,Analog Electronics,2-1
Student_396,21822306,PHY,2026-04-02,1,MSI,2-1
Student_396,21822306,PHY,2026-04-03,1,Mechanics and Relativity,2-1
Student_396,21822306,PHY,2026-04-03,1,Quantum Mechanics,2-1
Student_396,21822306,PHY,2026-04-03,1,Analog Electronics,2-1
Student_396,21822306,PHY,2026-04-03,0,MSI,2-1
Student_396,21822306,PHY,2026-04-04,1,Mechanics and Relativity,2-1
Student_396,21822306,PHY,2026-04-04,1,Quantum Mechanics,2-1
Student_396,21822306,PHY,2026-04-04,1,Analog Electronics,2-1
Student_396,21822306,PHY,2026-04-04,1,MSI,2-1
Student_396,21822306,PHY,2026-04-05,1,Mechanics and Relativity,2-1
Student_396,21822306,PHY,2026-04-05,1,Quantum Mechanics,2-1
Student_396,21822306,PHY,2026-04-05,1,Analog Electronics,2-1
Student_396,21822306,PHY,2026-04-05,0,MSI,2-1
Student_396,21822306,PHY,2026-04-06,0,Mechanics and Relativity,2-1
Student_396,21822306,PHY,2026-04-06,1,Quantum Mechanics,2-1
Student_396,21822306,PHY,2026-04-06,1,Analog Electronics,2-1
Student_396,21822306,PHY,2026-04-06,1,MSI,2-1
Student_396,21822306,PHY,2026-04-07,1,Mechanics and Relativity,2-1
Student_396,21822306,PHY,2026-04-07,1,Quantum Mechanics,2-1
Student_396,21822306,PHY,2026-04-07,0,Analog Electronics,2-1
Student_396,21822306,PHY,2026-04-07,1,MSI,2-1
Student_397,24252270,PHY,2026-04-01,1,Mechanics and Relativity,2-1
Student_397,24252270,PHY,2026-04-01,1,Quantum Mechanics,2-1
Student_397,24252270,PHY,2026-04-01,0,Analog Electronics,2-1
Student_397,24252270,PHY,2026-04-01,0,MSI,2-1
Student_397,24252270,PHY,2026-04-02,1,Mechanics and Relativity,2-1
Student_397,24252270,PHY,2026-04-02,1,Quantum Mechanics,2-1
Student_397,24252270,PHY,2026-04-02,1,Analog Electronics,2-1
Student_397,24252270,PHY,2026-04-02,1,MSI,2-1
Student_397,24252270,PHY,2026-04-03,1,Mechanics and Relativity,2-1
Student_397,24252270,PHY,2026-04-03,0,Quantum Mechanics,2-1
Student_397,24252270,PHY,2026-04-03,0,Analog Electronics,2-1
Student_397,24252270,PHY,2026-04-03,0,MSI,2-1
Student_397,24252270,PHY,2026-04-04,1,Mechanics and Relativity,2-1
Student_397,24252270,PHY,2026-04-04,0,Quantum Mechanics,2-1
Student_397,24252270,PHY,2026-04-04,0,Analog Electronics,2-1
Student_397,24252270,PHY,2026-04-04,1,MSI,2-1
Student_397,24252270,PHY,2026-04-05,0,Mechanics and Relativity,2-1
Student_397,24252270,PHY,2026-04-05,1,Quantum Mechanics,2-1
Student_397,24252270,PHY,2026-04-05,0,Analog Electronics,2-1
Student_397,24252270,PHY,2026-04-05,1,MSI,2-1
Student_397,24252270,PHY,2026-04-06,1,Mechanics and Relativity,2-1
Student_397,24252270,PHY,2026-04-06,1,Quantum Mechanics,2-1
Student_397,24252270,PHY,2026-04-06,1,Analog Electronics,2-1
Student_397,24252270,PHY,2026-04-06,1,MSI,2-1
Student_397,24252270,PHY,2026-04-07,1,Mechanics and Relativity,2-1
Student_397,24252270,PHY,2026-04-07,1,Quantum Mechanics,2-1
Student_397,24252270,PHY,2026-04-07,1,Analog Electronics,2-1
Student_397,24252270,PHY,2026-04-07,0,MSI,2-1
Student_398,23941074,CSE,2026-04-01,0,DSA,2-1
Student_398,23941074,CSE,2026-04-01,1,OS,2-1
Student_398,23941074,CSE,2026-04-01,1,DBMS,2-1
Student_398,23941074,CSE,2026-04-01,1,Data Science,2-1
Student_398,23941074,CSE,2026-04-02,1,DSA,2-1
Student_398,23941074,CSE,2026-04-02,1,OS,2-1
Student_398,23941074,CSE,2026-04-02,1,DBMS,2-1
Student_398,23941074,CSE,2026-04-02,1,Data Science,2-1
Student_398,23941074,CSE,2026-04-03,1,DSA,2-1
Student_398,23941074,CSE,2026-04-03,1,OS,2-1
Student_398,23941074,CSE,2026-04-03,0,DBMS,2-1
Student_398,23941074,CSE,2026-04-03,1,Data Science,2-1
Student_398,23941074,CSE,2026-04-04,0,DSA,2-1
Student_398,23941074,CSE,2026-04-04,0,OS,2-1
Student_398,23941074,CSE,2026-04-04,0,DBMS,2-1
Student_398,23941074,CSE,2026-04-04,1,Data Science,2-1
Student_398,23941074,CSE,2026-04-05,1,DSA,2-1
Student_398,23941074,CSE,2026-04-05,0,OS,2-1
Student_398,23941074,CSE,2026-04-05,0,DBMS,2-1
Student_398,23941074,CSE,2026-04-05,1,Data Science,2-1
Student_398,23941074,CSE,2026-04-06,1,DSA,2-1
Student_398,23941074,CSE,2026-04-06,0,OS,2-1
Student_398,23941074,CSE,2026-04-06,1,DBMS,2-1
Student_398,23941074,CSE,2026-04-06,0,Data Science,2-1
Student_398,23941074,CSE,2026-04-07,1,DSA,2-1
Student_398,23941074,CSE,2026-04-07,0,OS,2-1
Student_398,23941074,CSE,2026-04-07,1,DBMS,2-1
Student_398,23941074,CSE,2026-04-07,1,Data Science,2-1
Student_399,20390065,CHEMICAL,2026-04-01,1,Process Control,2-1
Student_399,20390065,CHEMICAL,2026-04-01,1,Reactions,2-1
Student_399,20390065,CHEMICAL,2026-04-01,1,Separation,2-1
Student_399,20390065,CHEMICAL,2026-04-01,1,Data Science,2-1
Student_399,20390065,CHEMICAL,2026-04-02,0,Process Control,2-1
Student_399,20390065,CHEMICAL,2026-04-02,0,Reactions,2-1
Student_399,20390065,CHEMICAL,2026-04-02,1,Separation,2-1
Student_399,20390065,CHEMICAL,2026-04-02,1,Data Science,2-1
Student_399,20390065,CHEMICAL,2026-04-03,1,Process Control,2-1
Student_399,20390065,CHEMICAL,2026-04-03,1,Reactions,2-1
Student_399,20390065,CHEMICAL,2026-04-03,0,Separation,2-1
Student_399,20390065,CHEMICAL,2026-04-03,1,Data Science,2-1
Student_399,20390065,CHEMICAL,2026-04-04,0,Process Control,2-1
Student_399,20390065,CHEMICAL,2026-04-04,1,Reactions,2-1
Student_399,20390065,CHEMICAL,2026-04-04,0,Separation,2-1
Student_399,20390065,CHEMICAL,2026-04-04,0,Data Science,2-1
Student_399,20390065,CHEMICAL,2026-04-05,1,Process Control,2-1
Student_399,20390065,CHEMICAL,2026-04-05,1,Reactions,2-1
Student_399,20390065,CHEMICAL,2026-04-05,0,Separation,2-1
Student_399,20390065,CHEMICAL,2026-04-05,0,Data Science,2-1
Student_399,20390065,CHEMICAL,2026-04-06,1,Process Control,2-1
Student_399,20390065,CHEMICAL,2026-04-06,1,Reactions,2-1
Student_399,20390065,CHEMICAL,2026-04-06,1,Separation,2-1
Student_399,20390065,CHEMICAL,2026-04-06,1,Data Science,2-1
Student_399,20390065,CHEMICAL,2026-04-07,1,Process Control,2-1
Student_399,20390065,CHEMICAL,2026-04-07,1,Reactions,2-1
Student_399,20390065,CHEMICAL,2026-04-07,1,Separation,2-1
Student_399,20390065,CHEMICAL,2026-04-07,1,Data Science,2-1
Student_400,21839715,CHEMICAL,2026-04-01,0,Process Control,2-1
Student_400,21839715,CHEMICAL,2026-04-01,1,Reactions,2-1
Student_400,21839715,CHEMICAL,2026-04-01,0,Separation,2-1
Student_400,21839715,CHEMICAL,2026-04-01,1,Data Science,2-1
Student_400,21839715,CHEMICAL,2026-04-02,1,Process Control,2-1
Student_400,21839715,CHEMICAL,2026-04-02,0,Reactions,2-1
Student_400,21839715,CHEMICAL,2026-04-02,1,Separation,2-1
Student_400,21839715,CHEMICAL,2026-04-02,1,Data Science,2-1
Student_400,21839715,CHEMICAL,2026-04-03,0,Process Control,2-1
Student_400,21839715,CHEMICAL,2026-04-03,0,Reactions,2-1
Student_400,21839715,CHEMICAL,2026-04-03,0,Separation,2-1
Student_400,21839715,CHEMICAL,2026-04-03,1,Data Science,2-1
Student_400,21839715,CHEMICAL,2026-04-04,0,Process Control,2-1
Student_400,21839715,CHEMICAL,2026-04-04,0,Reactions,2-1
Student_400,21839715,CHEMICAL,2026-04-04,1,Separation,2-1
Student_400,21839715,CHEMICAL,2026-04-04,0,Data Science,2-1
Student_400,21839715,CHEMICAL,2026-04-05,1,Process Control,2-1
Student_400,21839715,CHEMICAL,2026-04-05,0,Reactions,2-1
Student_400,21839715,CHEMICAL,2026-04-05,0,Separation,2-1
Student_400,21839715,CHEMICAL,2026-04-05,1,Data Science,2-1
Student_400,21839715,CHEMICAL,2026-04-06,1,Process Control,2-1
Student_400,21839715,CHEMICAL,2026-04-06,1,Reactions,2-1
Student_400,21839715,CHEMICAL,2026-04-06,1,Separation,2-1
Student_400,21839715,CHEMICAL,2026-04-06,1,Data Science,2-1
Student_400,21839715,CHEMICAL,2026-04-07,1,Process Control,2-1
Student_400,21839715,CHEMICAL,2026-04-07,1,Reactions,2-1
Student_400,21839715,CHEMICAL,2026-04-07,1,Separation,2-1
Student_400,21839715,CHEMICAL,2026-04-07,0,Data Science,2-1
Student_401,21528173,CSE,2026-04-01,1,DSA,2-1
Student_401,21528173,CSE,2026-04-01,1,OS,2-1
Student_401,21528173,CSE,2026-04-01,1,DBMS,2-1
Student_401,21528173,CSE,2026-04-01,1,Data Science,2-1
Student_401,21528173,CSE,2026-04-02,0,DSA,2-1
Student_401,21528173,CSE,2026-04-02,0,OS,2-1
Student_401,21528173,CSE,2026-04-02,0,DBMS,2-1
Student_401,21528173,CSE,2026-04-02,1,Data Science,2-1
Student_401,21528173,CSE,2026-04-03,1,DSA,2-1
Student_401,21528173,CSE,2026-04-03,1,OS,2-1
Student_401,21528173,CSE,2026-04-03,1,DBMS,2-1
Student_401,21528173,CSE,2026-04-03,1,Data Science,2-1
Student_401,21528173,CSE,2026-04-04,0,DSA,2-1
Student_401,21528173,CSE,2026-04-04,1,OS,2-1
Student_401,21528173,CSE,2026-04-04,0,DBMS,2-1
Student_401,21528173,CSE,2026-04-04,1,Data Science,2-1
Student_401,21528173,CSE,2026-04-05,1,DSA,2-1
Student_401,21528173,CSE,2026-04-05,0,OS,2-1
Student_401,21528173,CSE,2026-04-05,1,DBMS,2-1
Student_401,21528173,CSE,2026-04-05,1,Data Science,2-1
Student_401,21528173,CSE,2026-04-06,1,DSA,2-1
Student_401,21528173,CSE,2026-04-06,1,OS,2-1
Student_401,21528173,CSE,2026-04-06,1,DBMS,2-1
Student_401,21528173,CSE,2026-04-06,0,Data Science,2-1
Student_401,21528173,CSE,2026-04-07,1,DSA,2-1
Student_401,21528173,CSE,2026-04-07,1,OS,2-1
Student_401,21528173,CSE,2026-04-07,1,DBMS,2-1
Student_401,21528173,CSE,2026-04-07,0,Data Science,2-1
Student_402,24354299,EE,2026-04-01,1,Circuits,2-1
Student_402,24354299,EE,2026-04-01,1,Electromagnetics,2-1
